Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
11,q,23,t(11;17)(q23;q21),"Acute myeloid leukemia, NOS",1101,,,11,"KMT2A::RARA,KMT2A+,ZBTB16::RARA",B
11,q,23,t(11;17)(q23;q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ZBTB16::RARA,B
11,q,23,t(11;17)(q23;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,30,ZBTB16::RARA,B
11,q,23,t(11;17)(q23;q21),Acute myelomonocytic leukemia (FAB type M4),1107,,,13,KMT2A+,B
11,q,23,t(11;17)(q23;q21),Acute monoblastic leukemia (FAB type M5),1108,,,7,"KMT2A+,RARA+",B
11,q,23,t(11;17)(q23;q21),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,3,KMT2A+,B
11,q,23,t(11;17)(q23;q21),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,3,KMT2A+,B
11,q,23,t(11;17)(q23;q25),"Acute myeloid leukemia, NOS",1101,,,9,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t(11;17)(q23;q25),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,KMT2A::SEPTIN9,B
11,q,23,t(11;17)(q23;q25),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t(11;17)(q23;q25),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t(11;17)(q23;q25),Acute myelomonocytic leukemia (FAB type M4),1107,,,11,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t(11;17)(q23;q25),Acute monoblastic leukemia (FAB type M5),1108,,,6,KMT2A::SEPTIN9,B
11,q,23,t(11;17)(q23;q25),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,4,KMT2A::SEPTIN9,B
17,q,25,t(11;17)(q23;q25),"Acute myeloid leukemia, NOS",1101,,,9,"KMT2A::SEPTIN9,KMT2A+",B
17,q,25,t(11;17)(q23;q25),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,KMT2A::SEPTIN9,B
17,q,25,t(11;17)(q23;q25),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,"KMT2A::SEPTIN9,KMT2A+",B
17,q,25,t(11;17)(q23;q25),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,"KMT2A::SEPTIN9,KMT2A+",B
17,q,25,t(11;17)(q23;q25),Acute myelomonocytic leukemia (FAB type M4),1107,,,11,"KMT2A::SEPTIN9,KMT2A+",B
17,q,25,t(11;17)(q23;q25),Acute monoblastic leukemia (FAB type M5),1108,,,6,KMT2A::SEPTIN9,B
17,q,25,t(11;17)(q23;q25),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,4,KMT2A::SEPTIN9,B
19,p,13,t(11;19)(q23;p13),"Acute myeloid leukemia, NOS",1101,,,70,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F,KMT2A::SH3GL1,KMT2A::VAV1,KMT2A+,WDR18::H2AX",B
19,p,13,t(11;19)(q23;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,"KMT2A::MLLT1,KMT2A+",B
19,p,13,t(11;19)(q23;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,23,KMT2A+,B
19,p,13,t(11;19)(q23;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,25,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
19,p,13,t(11;19)(q23;p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,43,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
19,p,13,t(11;19)(q23;p13),Acute monoblastic leukemia (FAB type M5),1108,,,29,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F",B
19,p,13,t(11;19)(q23;p13),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,28,"KMT2A::MLLT1,KMT2A+",B
19,p,13,t(11;19)(q23;p13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,19,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::SUGP2",B
19,p,13,t(11;19)(q23;p13),Acute erythroleukemia (FAB type M6),1112,,,4,"H2AX::WDR18,WDR18::H2AX",B
11,q,23,t(11;19)(q23;p13),"Acute myeloid leukemia, NOS",1101,,,70,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F,KMT2A::SH3GL1,KMT2A::VAV1,KMT2A+,WDR18::H2AX",B
11,q,23,t(11;19)(q23;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,"KMT2A::MLLT1,KMT2A+",B
11,q,23,t(11;19)(q23;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,23,KMT2A+,B
11,q,23,t(11;19)(q23;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,25,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
11,q,23,t(11;19)(q23;p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,43,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
11,q,23,t(11;19)(q23;p13),Acute monoblastic leukemia (FAB type M5),1108,,,29,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F",B
11,q,23,t(11;19)(q23;p13),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,28,"KMT2A::MLLT1,KMT2A+",B
11,q,23,t(11;19)(q23;p13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,19,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::SUGP2",B
11,q,23,t(11;19)(q23;p13),Acute erythroleukemia (FAB type M6),1112,,,4,"H2AX::WDR18,WDR18::H2AX",B
19,q,13,t(11;19)(q23;q13),"Acute myeloid leukemia, NOS",1101,,,2,KMT2A::ACTN4,B
19,q,13,t(11;19)(q23;q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
11,q,23,t(11;19)(q23;q13),"Acute myeloid leukemia, NOS",1101,,,2,KMT2A::ACTN4,B
11,q,23,t(11;19)(q23;q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
20,q,11,t(11;20)(p15;q11),"Acute myeloid leukemia, NOS",1101,,,4,,B
20,q,11,t(11;20)(p15;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,,B
20,q,11,t(11;20)(p15;q11),Acute monoblastic leukemia (FAB type M5),1108,,,2,,B
20,q,11,t(11;20)(p15;q11),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,NUP98+,B
11,p,15,t(11;20)(p15;q11),"Acute myeloid leukemia, NOS",1101,,,4,,B
11,p,15,t(11;20)(p15;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,,B
11,p,15,t(11;20)(p15;q11),Acute monoblastic leukemia (FAB type M5),1108,,,2,,B
11,p,15,t(11;20)(p15;q11),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,NUP98+,B
20,q,12,t(11;20)(p15;q12),"Acute myeloid leukemia, NOS",1101,,,2,NUP98::TOP1,B
11,p,15,t(11;20)(p15;q12),"Acute myeloid leukemia, NOS",1101,,,2,NUP98::TOP1,B
22,q,11,t(11;22)(q23;q11),"Acute myeloid leukemia, NOS",1101,,,4,"KMT2A::SEPTIN5,KMT2A+",B
22,q,11,t(11;22)(q23;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,KMT2A::SEPTIN5,B
22,q,11,t(11;22)(q23;q11),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,KMT2A+,B
22,q,11,t(11;22)(q23;q11),Acute monoblastic leukemia (FAB type M5),1108,,,2,KMT2A::SEPTIN5,B
11,q,23,t(11;22)(q23;q11),"Acute myeloid leukemia, NOS",1101,,,4,"KMT2A::SEPTIN5,KMT2A+",B
11,q,23,t(11;22)(q23;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,KMT2A::SEPTIN5,B
11,q,23,t(11;22)(q23;q11),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,KMT2A+,B
11,q,23,t(11;22)(q23;q11),Acute monoblastic leukemia (FAB type M5),1108,,,2,KMT2A::SEPTIN5,B
22,q,12,t(11;22)(q23;q12),"Acute myeloid leukemia, NOS",1101,,,2,,B
22,q,12,t(11;22)(q23;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
11,q,23,t(11;22)(q23;q12),"Acute myeloid leukemia, NOS",1101,,,2,,B
11,q,23,t(11;22)(q23;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
22,q,13,t(11;22)(q23;q13),"Acute myeloid leukemia, NOS",1101,,,3,"KMT2A::EP300,KMT2A::SEPTIN3",B
22,q,13,t(11;22)(q23;q13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,KMT2A::EP300,B
11,q,23,t(11;22)(q23;q13),"Acute myeloid leukemia, NOS",1101,,,3,"KMT2A::EP300,KMT2A::SEPTIN3",B
11,q,23,t(11;22)(q23;q13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,KMT2A::EP300,B
12,p,13,t(12;12)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,q,13,t(12;12)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,p,11,t(12;17)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,B
17,q,11,t(12;17)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,12,t(12;17)(p12;q12),"Acute myeloid leukemia, NOS",1101,,,2,,B
17,q,12,t(12;17)(p12;q12),"Acute myeloid leukemia, NOS",1101,,,2,,B
17,q,11,t(12;17)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(12;17)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,q,13,t(12;19)(q13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
19,q,13,t(12;19)(q13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
12,p,12,t(12;21)(p12;q22),"Acute myeloid leukemia, NOS",1101,,,2,,B
21,q,22,t(12;21)(p12;q22),"Acute myeloid leukemia, NOS",1101,,,2,,B
21,q,22,t(12;21)(q24;q22),"Acute myeloid leukemia, NOS",1101,,,3,RUNX1::WSB2,B
12,q,24,t(12;21)(q24;q22),"Acute myeloid leukemia, NOS",1101,,,3,RUNX1::WSB2,B
22,q,11,t(12;22)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,6,,B
12,p,13,t(12;22)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,6,,B
22,q,12,t(12;22)(p13;q12),"Acute myeloid leukemia, NOS",1101,,,2,"ETV6::RBFOX2,ETV6+,MN1::ETV6,MYH9::CACNA1C",B
22,q,12,t(12;22)(p13;q12),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,MN1::ETV6,B
22,q,12,t(12;22)(p13;q12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,MN1::ETV6,B
22,q,12,t(12;22)(p13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),"Acute myeloid leukemia, NOS",1101,,,2,"ETV6::RBFOX2,ETV6+,MN1::ETV6,MYH9::CACNA1C",B
12,p,13,t(12;22)(p13;q12),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,MN1::ETV6,B
12,p,13,t(12;22)(p13;q13),"Acute myeloid leukemia, NOS",1101,,,2,ETV6+,B
12,p,13,t(12;22)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
22,q,13,t(12;22)(p13;q13),"Acute myeloid leukemia, NOS",1101,,,2,ETV6+,B
22,q,13,t(12;22)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
13,q,14,t(13;18)(q14;q23),"Acute myeloid leukemia, NOS",1101,,,2,,B
18,q,23,t(13;18)(q14;q23),"Acute myeloid leukemia, NOS",1101,,,2,,B
14,q,10,t(14;15)(q10;q10),Acute erythroleukemia (FAB type M6),1112,,,2,,B
15,q,10,t(14;15)(q10;q10),Acute erythroleukemia (FAB type M6),1112,,,2,,B
15,q,12,t(15;17)(q12;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,8,,B
17,q,21,t(15;17)(q12;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,8,,B
17,q,12,t(15;17)(q21;q12),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,B
15,q,21,t(15;17)(q21;q12),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,B
17,q,11,t(15;17)(q22;q11),"Acute myeloid leukemia, NOS",1101,,,10,,B
17,q,11,t(15;17)(q22;q11),Acute promyelocytic leukemia (FAB type M3),1106,,,109,,B
15,q,22,t(15;17)(q22;q11),"Acute myeloid leukemia, NOS",1101,,,10,,B
15,q,22,t(15;17)(q22;q11),Acute promyelocytic leukemia (FAB type M3),1106,,,109,,B
17,q,12,t(15;17)(q22;q12),"Acute myeloid leukemia, NOS",1101,,,12,,B
17,q,12,t(15;17)(q22;q12),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
17,q,12,t(15;17)(q22;q12),Acute promyelocytic leukemia (FAB type M3),1106,,,267,,B
15,q,22,t(15;17)(q22;q12),"Acute myeloid leukemia, NOS",1101,,,12,,B
15,q,22,t(15;17)(q22;q12),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
15,q,22,t(15;17)(q22;q12),Acute promyelocytic leukemia (FAB type M3),1106,,,267,,B
17,q,21,t(15;17)(q22;q21),"Acute myeloid leukemia, NOS",1101,,,22,,B
17,q,21,t(15;17)(q22;q21),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
17,q,21,t(15;17)(q22;q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,B
17,q,21,t(15;17)(q22;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,630,RARA+,B
15,q,22,t(15;17)(q22;q21),"Acute myeloid leukemia, NOS",1101,,,22,,B
15,q,22,t(15;17)(q22;q21),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
15,q,22,t(15;17)(q22;q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,B
15,q,22,t(15;17)(q22;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,630,RARA+,B
15,q,22,t(15;17)(q22;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,7,,B
17,q,22,t(15;17)(q22;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,7,,B
17,q,21,t(15;17)(q24;q21),"Acute myeloid leukemia, NOS",1101,,,121,PML::RARA,B
17,q,21,t(15;17)(q24;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,118,PML::RARA,B
15,q,24,t(15;17)(q24;q21),"Acute myeloid leukemia, NOS",1101,,,121,PML::RARA,B
15,q,24,t(15;17)(q24;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,118,PML::RARA,B
17,q,22,t(15;17)(q24;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,2,,B
15,q,24,t(15;17)(q24;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,2,,B
17,q,22,t(15;17)(q25;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,6,,B
15,q,25,t(15;17)(q25;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,6,,B
17,q,22,t(15;17)(q26;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,12,,B
15,q,26,t(15;17)(q26;q22),Acute promyelocytic leukemia (FAB type M3),1106,,,12,,B
19,q,13,t(15;19;17)(q24;q13;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,PML::RARA,B
17,q,21,t(15;19;17)(q24;q13;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,PML::RARA,B
15,q,24,t(15;19;17)(q24;q13;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,PML::RARA,B
15,q,21,t(15;21)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,2,RUNX1::TCF12,B
21,q,22,t(15;21)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,2,RUNX1::TCF12,B
16,p,13,t(16;16)(p13;q22),"Acute myeloid leukemia, NOS",1101,,,15,CBFB::MYH11,B
16,p,13,t(16;16)(p13;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,"CBFB::MYH11,MYH11::CBFB",B
16,p,13,t(16;16)(p13;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,"CBFB::MYH11,MYH11::CBFB",B
16,p,13,t(16;16)(p13;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,38,"CBFB::MYH11,MYH11::CBFB",B
16,q,22,t(16;16)(p13;q22),"Acute myeloid leukemia, NOS",1101,,,15,CBFB::MYH11,B
16,q,22,t(16;16)(p13;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,"CBFB::MYH11,MYH11::CBFB",B
16,q,22,t(16;16)(p13;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,"CBFB::MYH11,MYH11::CBFB",B
16,q,22,t(16;16)(p13;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,38,"CBFB::MYH11,MYH11::CBFB",B
17,q,11,t(16;17)(q22;q11),Acute erythroleukemia (FAB type M6),1112,,,2,,B
16,q,22,t(16;17)(q22;q11),Acute erythroleukemia (FAB type M6),1112,,,2,,B
16,p,11,t(16;21)(p11;q22),"Acute myeloid leukemia, NOS",1101,,,7,"ERG+,FUS::ERG",B
16,p,11,t(16;21)(p11;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,19,"ERG+,FUS::ERG",B
16,p,11,t(16;21)(p11;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,14,"ERG+,FUS::ERG",B
16,p,11,t(16;21)(p11;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,9,FUS::ERG,B
16,p,11,t(16;21)(p11;q22),Acute monoblastic leukemia (FAB type M5),1108,,,5,FUS::ERG,B
16,p,11,t(16;21)(p11;q22),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,4,FUS::ERG,B
16,p,11,t(16;21)(p11;q22),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,6,FUS::ERG,B
16,p,11,t(16;21)(p11;q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,8,FUS::ERG,B
21,q,22,t(16;21)(p11;q22),"Acute myeloid leukemia, NOS",1101,,,7,"ERG+,FUS::ERG",B
21,q,22,t(16;21)(p11;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,19,"ERG+,FUS::ERG",B
21,q,22,t(16;21)(p11;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,14,"ERG+,FUS::ERG",B
21,q,22,t(16;21)(p11;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,9,FUS::ERG,B
21,q,22,t(16;21)(p11;q22),Acute monoblastic leukemia (FAB type M5),1108,,,5,FUS::ERG,B
21,q,22,t(16;21)(p11;q22),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,4,FUS::ERG,B
21,q,22,t(16;21)(p11;q22),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,6,FUS::ERG,B
21,q,22,t(16;21)(p11;q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,8,FUS::ERG,B
21,q,22,t(16;21)(q24;q22),"Acute myeloid leukemia, NOS",1101,,,7,RUNX1::CBFA2T3,B
21,q,22,t(16;21)(q24;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,"RUNX1::CBFA2T3,RUNX1+",B
21,q,22,t(16;21)(q24;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,15,"RUNX1::CBFA2T3,RUNX1+",B
21,q,22,t(16;21)(q24;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,"RUNX1::CBFA2T3,RUNX1+",B
16,q,24,t(16;21)(q24;q22),"Acute myeloid leukemia, NOS",1101,,,7,RUNX1::CBFA2T3,B
16,q,24,t(16;21)(q24;q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,"RUNX1::CBFA2T3,RUNX1+",B
16,q,24,t(16;21)(q24;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,15,"RUNX1::CBFA2T3,RUNX1+",B
16,q,24,t(16;21)(q24;q22),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,"RUNX1::CBFA2T3,RUNX1+",B
17,q,21,t(17;17)(q21;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,"STAT3::RARA,STAT5B::RARA,PRKAR1A::RARA",B
17,q,21,t(17;17)(q21;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,"STAT3::RARA,STAT5B::RARA,PRKAR1A::RARA",B
17,q,11,t(17;21)(q11;q22),"Acute myeloid leukemia, NOS",1101,,,2,RUNX1+,B
17,q,11,t(17;21)(q11;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,RUNX1+,B
21,q,22,t(17;21)(q11;q22),"Acute myeloid leukemia, NOS",1101,,,2,RUNX1+,B
21,q,22,t(17;21)(q11;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,RUNX1+,B
21,q,11,t(17;21)(q25;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
17,q,25,t(17;21)(q25;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
18,q,21,t(18;21)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,3,RUNX1+,B
21,q,22,t(18;21)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,3,RUNX1+,B
22,q,11,t(19;22)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
19,p,13,t(19;22)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
2,p,21,t(2;11)(p21;q23),"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,B
2,p,21,t(2;11)(p21;q23),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,3,KMT2A+,B
2,p,21,t(2;11)(p21;q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
2,p,21,t(2;11)(p21;q23),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
2,p,21,t(2;11)(p21;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,B
11,q,23,t(2;11)(p21;q23),"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,B
11,q,23,t(2;11)(p21;q23),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,3,KMT2A+,B
11,q,23,t(2;11)(p21;q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
11,q,23,t(2;11)(p21;q23),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
11,q,23,t(2;11)(p21;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,B
2,p,21,t(2;11)(p21;q24),"Acute myeloid leukemia, NOS",1101,,,2,,B
11,q,24,t(2;11)(p21;q24),"Acute myeloid leukemia, NOS",1101,,,2,,B
11,p,15,t(2;11)(q31;p15),"Acute myeloid leukemia, NOS",1101,,,4,NUP98::HOXD13,B
11,p,15,t(2;11)(q31;p15),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,"NUP98::HOXD11,NUP98::HOXD13",B
2,q,31,t(2;11)(q31;p15),"Acute myeloid leukemia, NOS",1101,,,4,NUP98::HOXD13,B
2,q,31,t(2;11)(q31;p15),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,"NUP98::HOXD11,NUP98::HOXD13",B
11,q,23,t(2;11)(q37;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,KMT2A::SEPTIN2,B
2,q,37,t(2;11)(q37;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,KMT2A::SEPTIN2,B
2,p,13,t(2;12)(p13;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,13,t(2;12)(p13;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,13,t(2;12)(q31;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,q,31,t(2;12)(q31;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,q,21,t(2;14)(q21;q32),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
14,q,32,t(2;14)(q21;q32),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,B
2,p,13,t(2;3)(p13;q28),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
3,q,28,t(2;3)(p13;q28),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
2,p,15,t(2;3)(p15;q26),"Acute myeloid leukemia, NOS",1101,,,3,,B
3,q,26,t(2;3)(p15;q26),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,16,t(2;3)(p16;q26),"Acute myeloid leukemia, NOS",1101,,,4,,B
3,q,26,t(2;3)(p16;q26),"Acute myeloid leukemia, NOS",1101,,,4,,B
2,p,21,t(2;3)(p21;q26),"Acute myeloid leukemia, NOS",1101,,,9,,B
3,q,26,t(2;3)(p21;q26),"Acute myeloid leukemia, NOS",1101,,,9,,B
2,p,21,t(2;3)(p21;q27),"Acute myeloid leukemia, NOS",1101,,,2,,B
2,p,21,t(2;3)(p21;q27),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
3,q,27,t(2;3)(p21;q27),"Acute myeloid leukemia, NOS",1101,,,2,,B
3,q,27,t(2;3)(p21;q27),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
2,p,21,t(2;3)(p21;q29),"Acute myeloid leukemia, NOS",1101,,,2,,B
3,q,29,t(2;3)(p21;q29),"Acute myeloid leukemia, NOS",1101,,,2,,B
2,p,22,t(2;3)(p22;q26),"Acute myeloid leukemia, NOS",1101,,,4,,B
2,p,22,t(2;3)(p22;q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
2,p,22,t(2;3)(p22;q26),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
3,q,26,t(2;3)(p22;q26),"Acute myeloid leukemia, NOS",1101,,,4,,B
3,q,26,t(2;3)(p22;q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
3,q,26,t(2;3)(p22;q26),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
2,p,22,t(2;3)(p22;q28),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
3,q,28,t(2;3)(p22;q28),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
2,p,23,t(2;3)(p23;q26),"Acute myeloid leukemia, NOS",1101,,,3,,B
3,q,26,t(2;3)(p23;q26),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t(2;3)(p23;q27),"Acute myeloid leukemia, NOS",1101,,,3,,B
3,q,27,t(2;3)(p23;q27),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t(2;3)(p23;q29),"Acute myeloid leukemia, NOS",1101,,,3,,B
3,q,29,t(2;3)(p23;q29),"Acute myeloid leukemia, NOS",1101,,,3,,B
2,p,23,t(2;4)(p23;q25),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
